Filename,Orig_UCIQE,Orig_UIQM,CLAHE_UCIQE,CLAHE_UIQM,UCM_UCIQE,UCM_UIQM
12900.png,72.49246050704062,12.789157178942055,72.46771600164634,15.719293028548558,75.43952570110683,22.696384225462285
129_img_.png,54.66955152281518,10.445621312471639,65.89784262097592,18.40737064499828,78.1951295200987,21.836930644786634
130_img_.png,54.21327305130444,9.991489282346661,66.8406417198616,16.067685634040842,77.73976286589375,23.84118618048614
131_img_.png,48.301013757594234,8.56823607908619,59.835382962948394,11.640051826211163,75.68736114472158,20.905796406079073
133_img_.png,52.01152549917503,9.906452032405785,62.721769018720025,16.056598531440343,75.87328599956318,25.115140372139216
135_img_.png,46.62554957546301,8.76766144710426,57.62573281211381,13.041656173953847,78.05082146925648,19.86973811369328
136_img_.png,66.94811566030945,7.98686128240567,67.48084409928559,11.647837540299392,73.3620947804814,21.520443513358458
137_img_.png,49.05913284387473,11.07850726721195,59.497311670793664,15.547895676437076,75.71486007777196,25.076190640975728
138_img_.png,45.12500922152585,7.493755711879453,58.8580059596382,10.621106689031393,76.31376320822723,16.341176679199968
139_img_.png,53.67882080323127,9.993179019902211,62.771993485087435,14.10481798289163,78.04066523235433,19.915950494908483
13_img_.png,51.99643559886128,8.950933545754761,66.17881204724421,13.886060594787448,78.076598195503,22.239382155555216
1407.png,75.71806826068493,15.286322951205557,77.05639930739116,18.82350951672796,78.4455304636969,17.77001275780529
140_img_.png,71.03893518537618,13.291563920567484,71.26823743126515,16.76148772803775,74.69794633615896,22.78413175906332
141_img_.png,52.45121021123365,11.656891086966436,67.28080161393278,16.75793573326816,78.40288611634985,24.269587324495046
142_img_.png,49.5623325455572,10.324430688996765,59.11072681838659,13.836999483022478,77.84145744324005,19.257512595679657
143_img_.png,55.47892082739472,9.219203691813343,65.48946191239136,12.244306489550715,76.6403084359793,18.52665447552331
144_img_.png,51.42814950817052,10.419709477828516,64.61762930588083,16.295120360244212,76.25311787340148,24.857007280211125
145_img_.png,59.63118671232888,10.42707170150328,66.77098726348989,15.306569040497106,75.88493327556567,25.876633388086017
146_img_.png,46.766016198713835,10.383880022493683,57.64868506205266,15.77159617143019,75.4343926019665,21.16449562018684
148_img_.png,50.52855429893299,10.84364817669385,62.06595142659779,16.15425846573524,76.37308265782575,25.678159394383123
1491.png,70.592073057897,12.349942537920478,72.47041840743434,16.679858646065746,79.92347569931401,20.8077561448768
149_img_.png,74.47960426996676,14.227565208525549,74.27746178778912,15.492852350575113,77.84748002391625,22.579437249407494
14_img_.png,73.62181678192427,16.374615529851653,75.61141658978747,18.75602573919852,79.11966492744877,19.692229581853642
15001.png,59.940517504798,9.299837942560083,62.97523193644706,11.001364913027125,79.68604440888119,20.753117463238844
15003.png,61.32952791312199,8.583200059745032,66.75255924482259,10.255650624988435,76.67643728313496,16.335950043066507
15045.png,50.67736895934864,14.263274882843128,66.88422239294205,21.014125809899333,71.80785295274092,25.16087923745622
15094.png,56.6754356380747,15.335874452298103,67.94052056651793,21.135292790487988,73.93136773100895,23.96164138098277
150_img_.png,47.78042921679891,9.026714494726432,62.88880590815127,14.514367199964964,78.44420067843296,21.152571030724175
15113.png,58.01705133578604,8.67114479681926,67.56061549272927,14.782916976639779,74.10342409701514,24.214661699797812
15136.png,51.156999709620784,12.241060618885925,62.67982206609545,15.868703710319501,76.14392930961971,22.54221379887696
151_img_.png,46.43255700652667,6.703308593600208,56.868585578581815,11.362191279683543,77.63916017669104,17.00413833514797
152_img_.png,68.8695776289946,12.050547438763887,69.9660828101926,14.91629465849594,72.60775363281526,25.154772747051457
1539.png,69.58610858982443,12.998013064743102,76.41663500200083,18.601541777560172,81.10340076682279,21.165328924122736
153_img_.png,56.18431044321445,7.322764887007356,65.9314946641113,11.976214899600421,77.06226735683502,15.50388146897654
15418.png,59.808209709488104,7.1937181703155275,64.47424274775484,10.347591797705991,78.59148094258026,22.34852866406604
15426.png,66.11104269262462,13.668937704472299,68.31045353446802,15.023080169091592,78.49351742460425,21.382815425120107
154_img_.png,49.439764495393725,10.898017451989237,63.72325096259619,17.540586651454806,78.18400954160157,24.71849845522132
15544.png,72.1799618206163,12.541849337095925,72.17625884023983,13.071562199391078,74.30099174668544,23.83236837305206
