Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
19_img_.png,75.59391344595105,17.957028168622628,74.91740583819835,17.84311561692378,83.39293549261534,26.901380631551774,75.92145977446404,18.81798368079171
20.png,76.86835417631367,15.503307357860303,80.7881810688471,17.95970955759199,82.48779294365136,20.18606015330193,79.07260773266815,16.906362634119745
200_img_.png,70.35273179060016,17.880071519648936,73.00229260830943,19.284648819409668,75.09764254379222,20.167688233364494,75.00886601298863,20.83464428078733
201_img_.png,76.54427010480107,15.35798622270864,79.92820145475469,21.104625171949863,78.53200973240864,21.549597383310353,78.03986364238497,17.3525285341853
202_img_.png,61.99831345922283,12.249204668876235,69.62838021157157,13.76287890207059,73.94083757486955,12.874591673818252,73.78690726131508,14.708014478636764
203_img_.png,70.8074318237833,13.146522498210478,73.94218959200532,17.812465045055383,80.90320451171557,25.31013669999622,73.4777475213518,13.728266787463799
204_img_.png,49.78182659416933,9.983744470121133,57.10154786596274,10.391910538445266,75.3372906658152,16.385060420602066,71.93794115022277,10.649712085688648
205_img_.png,40.4648135761766,6.045223687743697,77.18651699604541,16.394250074512982,45.93481074100888,7.768652139738884,74.11560054081325,6.632791617395227
206_img_.png,70.93136132702854,17.373925909571014,75.74996960756573,22.141590023141692,74.23716938939285,16.483506515084546,74.05876429435523,18.980649026877334
207_img_.png,68.52871204772165,14.475070310274793,75.05681165794007,18.29556835191682,74.15342095317384,16.72407950455191,73.8505844967161,16.15750698826671
208_img_.png,45.51797154243967,11.331326187218636,72.11199826183338,16.950137163548096,55.44954287188063,14.569878757178978,69.10147399868542,12.861176856478382
209_img_.png,55.836834250709295,12.517672635512113,74.62445558110943,16.895338642934785,63.38654572744795,15.099657063424743,73.80511702570678,14.324253846446005
210_img_.png,60.024214808641744,12.54059048142617,76.34675097770143,18.56254608624695,71.66355120073833,15.012737129270151,75.58755470977216,14.309858783574313
211_img_.png,64.49339323411235,17.554046114232833,73.90705428819963,19.359455219583005,73.19660666605394,19.45070532696646,73.34836221527563,20.042722631603375
