Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
178_img_.png,46.82335671445837,9.002197037142984,68.57269523933483,8.254914643588064,68.48912385337422,10.560534250980728,68.73395842888725,10.588801588644163
179_img_.png,58.720188488982785,11.0570753034238,58.28338082647434,9.673300205986502,60.585652683900236,10.774555630756657,65.8945195191772,11.393617788440377
17_img_.png,74.74484348034953,15.885339120388702,46.361896283345565,5.718945100042815,46.32239667870977,6.570497778895674,69.4049270548797,8.199372211667884
180_img_.png,71.49024971485974,14.529742402569989,43.576871143830544,6.72363686378327,45.89782682326835,9.548626638278193,57.197203256783965,11.076312403338768
182_img_.png,77.83724826811425,13.868214759691554,52.872996355828356,5.718704313961103,58.10803563835862,6.779053483872674,57.940299358155045,5.232154928046912
183_img_.png,55.543458474812155,11.056201395032009,65.14191376501162,9.064442302899753,65.82876042322546,11.66106757543071,65.23291603387337,11.5963032875976
184_img_.png,67.4354226395175,10.819405112694657,21.173877555254073,2.831252021151281,21.690357208297282,3.6116332876117063,54.4258016460227,6.441271818119948
185_img_.png,65.57332867438276,15.713768002610298,58.37212006929193,9.266973862091668,60.19409512021448,11.786060983211373,63.774132945775264,12.219933145526046
186_img_.png,73.3461192869602,13.515063259175342,56.530346781521594,4.4295521067616175,57.25435553972917,5.61622112230767,62.08018935979088,6.161869169702898
187_img_.png,54.069865636884785,11.508842930371513,67.24304983554589,7.935926901744079,70.21549109635244,11.015076806546785,68.78174952577083,10.805295048682396
188_img_.png,62.92941873022743,14.4978503766364,61.424344515464995,9.55603025160361,58.27531140915877,11.268696209285345,62.18934799198143,11.77309609246362
189_img_.png,73.39780740927921,11.125729254709546,38.865410809744425,3.6773461318161544,41.07882414544134,3.9405012222194236,53.24905579834441,3.9465119734647813
18_img_.png,35.80983001808873,7.625150616225337,21.087899192613836,6.236058839584582,23.547687753511347,8.148342428647936,46.337828380893626,7.54356424962589
190_img_.png,55.523229629499696,13.154740775382738,62.530958940858646,9.831603180039009,63.96566375806335,13.577078167301313,66.98746215571437,14.07788426905903
191_img_.png,70.45152075374259,14.776741463658025,68.92954112883763,5.521423432236531,69.37205848541848,9.113235976099949,70.24087080025461,9.152075055779873
192_img_.png,64.08207120993421,15.513821734786063,59.66156732542907,11.738381152021375,59.837639895846856,14.664602669695817,66.50292346257336,15.780696424494034
193_img_.png,78.34329671319509,21.738901510579574,55.753255679472986,8.036339268749927,66.78999479473943,10.10035890116244,69.3831913773117,10.644609676625697
194_img_.png,62.68632224229894,14.81765909220964,63.15005862597462,8.6887890605793,63.82671894930345,11.431652836176267,65.32530190742489,11.715026298374042
1957.png,70.53757257361497,13.558552445519528,37.53561720556006,3.947179707438932,38.020682138370475,5.461018929596348,63.03721424390398,7.4262092024112425
195_img_.png,52.83243560903656,10.136054842433348,64.85493457416848,8.323461135626669,71.2151937095187,10.77622534454056,70.81941984631077,10.680810757112114
196_img_.png,65.73725344700931,14.982379253230215,22.7712844398423,4.98021206474648,24.696836885994628,6.128506237983582,66.58519148561331,12.748180723629353
197_img_.png,66.93312684216954,21.29929605894035,31.539489321655697,5.161734321553146,32.81336599419368,7.671503352176576,55.63230574285653,13.015753170260174
198_img_.png,59.76059458003401,13.591941273306858,58.57401063056115,7.484805256404593,58.69008607926293,10.737944296595717,65.83411961049063,11.762532150185727
199_img_.png,71.95360745010228,13.368719028073496,67.54539491858262,6.203229779078296,66.33472565138848,9.135809080419522,65.18816548173366,8.955736086598469
19_img_.png,75.59391344595105,17.957028168622628,54.684126768934206,6.252457621951292,60.205595577797524,8.25091096924031,62.89494850210342,7.73937563299252
20.png,76.86835417631367,15.503307357860303,39.46783384895034,4.689294845584064,39.72952169982098,5.975910616864461,66.99902931280837,8.414017030980885
200_img_.png,70.35273179060016,17.880071519648936,32.106606506149234,5.510293779691437,32.776570609480494,7.022336375346239,59.47021718621051,10.852779807316773
201_img_.png,76.54427010480107,15.35798622270864,53.879684039492744,6.489882819234323,54.99484249182293,7.286995376761324,70.73034875928512,9.117165615161703
202_img_.png,61.99831345922283,12.249204668876235,24.144413155215346,3.8797024843402257,25.970926686516258,4.618931332248191,55.732459890750704,7.7141389927174755
