Filename,Orig_UCIQE,Orig_UIQM,MSF_UCIQE,MSF_UIQM,LAF_UCIQE,LAF_UIQM
530_img_.png,70.13280095075449,13.600467299823617,74.23817107287203,18.35164412028103,71.35227831513181,15.383296000660502
531_img_.png,59.768047871845276,19.07141211646428,63.95887636556613,20.048108123201683,65.7577056489523,18.84094347206807
532_img_.png,69.42062846979971,11.990834323434441,69.62595445597242,18.059249664471672,68.17559347916126,13.15264929634983
533_img_.png,66.98655565583682,12.31908189675596,74.98781295316763,19.726776893594817,72.0218028443413,13.986277291607417
534_img_.png,47.079689747921265,11.54514380672916,60.3255648843991,20.194122561418162,58.4525214141999,12.29315446508453
535_img_.png,55.90378590737906,11.859688729520622,55.732604714183694,14.622244758087376,57.717363922396814,11.979762465507706
536_img_.png,67.78898849047923,13.326220205451921,70.11963364341543,23.32648724213403,68.75229806449671,16.83911440455951
537_img_.png,56.98269793751439,13.833822595012105,65.31986418268237,23.882846812797524,62.8434836767341,17.194031034448834
538_img_.png,55.418544022190794,11.12333140642813,63.59370630954104,19.84132941718069,59.27852277204298,14.158357879511458
539.png,66.84244596467927,13.92148254016245,72.12080877687647,20.32507692275461,67.30378925022086,16.19401613962213
539_img_.png,71.73285766157714,16.23152618096759,74.1763714360871,24.000748958933443,71.27723604043315,19.574631282766394
53_img_.png,68.15487070312878,16.10230610474423,72.79292025708968,25.610205703472968,69.23048113080267,18.39176030548703
540_img_.png,55.81878465528536,10.243188940415344,63.77082889355703,18.244123317130665,57.86006575655931,13.173126550444328
541_img_.png,56.51402165253674,11.308329771278533,63.44892037805423,19.27494279414561,58.08118141609935,14.713258629737592
542_img_.png,55.197740466531336,12.17462994462418,63.8433895065421,22.461444207565894,58.5523900053396,16.176123510772594
543_img_.png,51.94700262770076,13.274643937960105,61.472045477633145,19.915516747387212,57.07824916841931,16.025216443174624
544_img_.png,26.556819424346585,5.4735615553124255,52.83771549459368,8.632839198103618,37.07252832941015,7.200860438023789
545_img_.png,22.55955833150047,4.077553624298601,50.222618435109204,8.641151138685085,37.33753709133967,6.235628840823811
546_img_.png,52.44625019482553,11.443588196481493,57.00877742630282,17.559389613608847,57.29909249450613,13.544406457687472
547_img_.png,67.15229638506435,13.995695485781045,71.17601939115919,22.22385354337217,67.34652992871234,15.84661464200549
549_img_.png,58.935478019236264,5.701813524192885,61.33559124428723,10.868044815657996,60.56164032584654,7.487463511977088
550_img_.png,55.48629634661716,9.545831040164636,60.918990068720056,17.086567181521772,58.65166393577917,12.665785950127882
551_img_.png,56.19752910658332,11.662160856857104,62.356381495446875,22.255752639993425,60.3018337256155,16.29334746434183
552_img_.png,57.20485625411919,11.275856276225392,60.53804025766772,19.333903744120597,61.26143349967233,14.149222407488848
554_img_.png,62.72775454748924,15.12817074727471,66.24698895741973,22.56074276439258,65.80081360500262,16.76910124951964
